PCA Feature 1,PCA Feature 2,Subcluster,Centroid,fid,participant,VCL,VAP,VSL,LIN,WOB,STR,ALH Mean,ALH Max
-0.17516282742493994,0.5003020067832382,1,False,cl4usbdkt002e356pzvsr14tx,12,352.7986917419991,244.06763021135012,69.0447928607318,19.570592090297232,69.1804238293027,28.289205250586708,2.958581104574925,82.81985984584327
0.22525830919320655,0.3904526601764191,1,False,cl4usbg9j002i356pin0pkj5s,12,328.17191935274457,167.2096184303859,266.4182356397623,81.18252048049102,50.95183608645566,159.33188421853842,4.225065891795463,67.0249385700144
-0.2936044863254147,-0.29167447063288887,0,False,cl4usbi3i002l356p8slezp38,12,90.38581465586437,82.00245605774262,3.258153849541786,3.604718131873797,90.72491780923744,3.973239346938015,0.2728419050499898,34.99243814365627
-0.055774112358686345,-0.07582918415696116,0,False,cl4usbk4d002p356pvaqhzex9,12,152.42935463603524,140.86057859921837,53.574498784910205,35.147100709593154,92.41040148438576,38.033706319879826,0.4410828155529145,50.37236793563011
-0.25050230992819933,0.4801890084674879,1,False,cl4usblrm002t356p6kxea2n0,12,375.57160408576266,245.45123872753516,30.56845725133142,8.139182227512345,65.35404595483895,12.453983695419092,3.701924308675456,41.01147843449472
-0.1485572848845335,-0.08962798792092433,0,False,cl4usboop0031356pqrsxb2f6,12,142.93215958854978,130.35971153481057,34.27875372961259,23.982533971562997,91.20390534227514,26.29551210725023,0.4457619400317116,63.265741909971624
0.2617177422869763,0.32886507512416996,2,False,cl4usbqdt0035356pwch60gw6,12,306.3453582680229,153.71362351258378,267.8919256241423,87.44768555943403,50.17657991674189,174.2798845687294,4.221933622890591,57.59846422857173
-0.26769030511697445,0.08548555605255692,1,False,cl4usbskl0039356p9exjtlyn,12,201.30940400832804,150.36818272780758,23.079019698388706,11.464451853145391,74.6950613005575,15.34833984139166,1.3058772573338815,71.94991403855022
0.11159768394084546,0.10627883164915675,2,False,cl4usbunz003c356pzoktv3qj,12,202.59718693891503,148.60419293510927,133.4493368452044,65.86929407141304,73.34958356549878,89.80186508161144,1.6157283217625462,71.08654233576031
-0.26493971138490047,0.04084411860492254,0,False,cl4usbw44003f356pwg5sf7dx,12,197.83615600917457,152.43254953539838,16.779855636518114,8.481693121726423,77.04989452399661,11.008052865127366,1.3013094912120458,44.262322166604285
-0.18932634448432856,0.02968398627507579,0,False,cl4usc0d9003q356p8zx80o59,12,198.90587782067453,149.3678949895763,38.10528904376611,19.1574474627242,75.09476171651416,25.511030363268695,1.4243189596030634,32.487719289475365
-0.11873969619659641,-0.005654832671159737,0,False,cl4usc2ch003u356pogg4d2mq,12,187.3465307120717,162.68897045050608,43.96622261556276,23.46786057284048,86.83852849164245,27.02471009178729,0.5529568964495696,27.11467710357529
0.07160955257565615,0.24618941520062398,1,False,cl4usc4it003y356prri1ox7q,12,250.71419418178576,226.6347410104933,114.25659380717974,45.57244721626552,90.39565619733791,50.414421592093696,0.7913244970958626,57.50868055555548
-0.12982037044469447,0.3790761344582452,1,False,cl4usc6k70042356pmc7vv3ki,12,349.87130398964734,156.90782211715967,131.51304659086517,37.58897774444418,44.84729679968339,83.81548148228534,4.95761353114207,60.91011121244467
-0.25918921246972565,-0.3091533962799765,0,False,cl4uscb2f004e356pze7aeb88,12,86.39042394119181,67.79608373593057,11.336578605945732,13.12249447191373,78.47638736219318,16.721583285108803,0.3782814066445441,18.142268813635635
0.21706637036936616,0.35357998088864584,1,False,cl4w68esd0003356pk1jpkknr,12,315.9201846916895,233.16204021061495,204.1102402642416,64.60816692147587,73.80409720833785,87.54008160156306,2.456612777049705,14.124438794680676
-0.207334715193484,-0.08028179138798883,0,False,cl4w6cynw0007356pjvr1s7r7,12,167.89625717514667,79.54903562001282,51.19058504778683,30.48941406382016,47.379874309543744,64.35098131460991,2.364569984890555,14.952276192559133
-0.3057894227482941,0.33423922972613485,1,False,cl4w6e4s1000b356pojtp6w4u,12,336.9191840067333,214.0914487146447,5.597477310940617,1.6613709093005378,63.5438582536654,2.6145263365475686,3.1673014179422454,16.8719672883256
-0.05705477864403291,0.1449754903724218,1,False,cl4w6sh8g000f356p0kk7xfkd,12,252.40942349519676,178.1574824583316,87.02748310795278,34.478698102017916,70.58273815269098,48.84862645514045,1.9317444232708314,11.081660188529426
-0.3598869685121595,0.4188249660291695,1,False,cl4w6ur9q000j356pxf09lrb1,12,371.7840409199196,184.00210894981464,19.54261232412331,5.256441959092238,49.49166416464007,10.620863225786955,4.819587654221666,58.59821513622292
-0.043502964543838285,0.18941005950136386,1,False,cl4w7c4c2000n356p72nbbpg2,12,267.64199980807706,188.8974631844539,94.79277416503062,35.417749917055396,70.57840821691292,50.182131918027785,2.1268214351168666,12.344642878251314
0.1526927400360134,0.24981797806473394,1,False,cl4w7p8ng0004356pnhhv0bcn,12,279.1794586990427,196.29692215663215,172.77393079890356,61.88633347310664,70.31209354418927,88.01662751545398,2.5928138841728305,20.87660187298752
-0.3353141768041991,0.320703230130009,1,False,cl4w8yyze0008356psyneitgt,12,335.2961097756221,188.39474510127215,10.275477260485882,3.064597816945196,56.187572598842465,5.454227109658642,4.045710408208685,26.08182346255827
-0.35888434885286163,0.3322287942352139,1,False,cl4wcwssn0003356pn6o6du9z,12,364.9169309229029,180.08990968644457,7.05623494281753,1.9336551266535569,49.35093289066731,3.918173402998078,4.155434761443871,13.903951130479184
0.01266201226326047,0.37120928307686474,1,False,cl4wcy8rl0007356p54sq9ug1,12,346.6104728143593,207.8900728050764,151.63657806486833,43.74841211046822,59.97801252716909,72.94074989672406,3.3355106342204235,17.194537505794344
-0.12170172436285609,0.19901290370498703,1,False,cl4wd41vi000b356pvx4c10zb,12,289.6542914755791,157.58544951418398,93.36759079845514,32.23414723904652,54.404665890292904,59.24886535292162,2.997922584470224,12.653975466244411
-0.06797166772792268,0.12586392683228043,1,False,cl4wd9i8e000f356pe590i8ut,12,243.6186623462719,176.4678257347525,79.72879438988922,32.726882916943865,72.43608680681724,45.180357415254264,1.8271451647226693,12.06596836728093
-0.13943916532332185,0.10476865792122236,1,False,cl4wdhklb000n356p0bpdooil,12,244.37038891190628,164.08968473905105,61.462305662585706,25.151290193650432,67.14794106998134,37.456532237433535,1.6456602894046968,8.800293012583923
0.14076606384047108,0.06111466849018604,2,False,cl4wdk2d5000r356po224jy4v,12,212.22999920944383,181.5849516999763,122.14124615555336,57.55135777718945,85.56045440153596,67.26396929485722,1.078170921750195,10.263693489828643
-0.3148377396153449,0.1992042003966885,1,False,cl4wdr3rc000v356p692k64uc,12,287.36329006858284,171.08869609168363,12.492400856491102,4.34725007968472,59.53742249083075,7.301710248464708,2.936789732981229,14.825851348284283
-0.337129849355794,0.2519307917119069,1,False,cl4wduqh30010356pp93irp8n,12,310.9627312034949,180.6456268323676,5.09926454615132,1.6398314120846678,58.09237207726754,2.8227998848171665,3.072193774271987,18.59803259864421
-0.15717034369585953,0.2413070243489157,1,False,cl4we1r3j0018356pbsxv13je,12,290.6247721219467,200.55179595363137,57.63821573403626,19.8325198892031,69.0071236836891,28.73981529807019,2.317080442491599,14.912853101916088
-0.24204609961845175,0.0342353751337538,0,False,cl4wewudt0004356hktwxfdv8,12,216.72930831824988,148.89219692189266,25.652952421602883,11.83640210946161,68.69961339204582,17.229212109120912,1.678868333582591,8.777138658951277
0.028048072004160707,0.333320395017775,1,False,cl4wf5h0u004r356hwjzzj19a,12,337.8059819257741,190.22151015084992,162.33826740252056,48.05665858166805,56.31087675429241,85.34169835671196,3.359412891298587,15.143054078035584
-0.23268046236024903,0.317569032302748,1,False,cl4x04d1f0003356p1ugtmarb,12,317.7020683088699,228.00404453873267,22.50893769943004,7.084920101164357,71.76662265763632,9.872165971865597,2.7308564423867474,13.748971215818925
0.14028789290580657,0.27271935864568164,1,False,cl4x0drzi0007356pxym7gn3b,12,303.21635612097356,185.33865473937385,188.994875283276,62.33003974491176,61.12422730435745,101.97272422692588,2.9578332459982617,13.075374453350491
-0.25875878023083393,0.24325609321300856,1,False,cl4x0l0wh000f356pwn4aditv,12,301.006440399466,173.28817887812795,38.49043715846996,12.78724704607292,57.569591749650606,22.211807757261933,4.13622542485747,15.190972222221909
-0.2905675132800449,0.15395837012425495,1,False,cl4x0ozax000j356p7dmrcqof,12,258.3950936205655,172.33812822526383,13.50833726072665,5.227783961162462,66.69558845352145,7.838275487749207,2.650998171710109,17.255295778178546
-0.309852796502217,0.2797008778373593,1,False,cl4x0rw2r000n356p8st4f18t,12,303.5119858811457,207.2279379693335,1.5175085786032545,0.4999830811286331,68.27669008448429,0.7322895713163066,2.664519138327883,26.131932679670793
0.2656364845160655,-0.2007419070718149,2,False,cl4x16mfg000r356povntvh44,12,128.9619775357007,115.75881226371013,107.37681547413436,83.26238285576002,89.76197052473431,92.75908535543648,0.5037932201635902,7.965391907387776
-0.19090869406253358,0.3296766102759151,1,False,cl4x1bqe30013356pdqq72yqe,12,330.21209145697406,206.78173396327847,57.09284790005958,17.289750853202378,62.62088497453513,27.610198834196098,3.954755474871876,13.299172678566867
-0.25278679045893615,0.014903708674750271,0,False,cl4x2cjb00017356pvy8cojhg,12,203.2232614391615,155.52430702956394,15.472229010159976,7.61341438012098,76.52879199368765,9.948431409643783,1.27488622284082,15.58207409471818
0.08443255554010776,0.10032437027273983,2,False,cl4xo62nj0044356p35pbex2a,12,250.75049349175433,136.48759129781826,153.68647061468994,61.29059547384051,54.43163417036565,112.60105710221193,1.5163540929574697,7.962435130681125
0.003347313768635174,0.15451332176880278,1,False,cl4xo6up10048356p199romyk,12,257.12700595215773,177.92072085267222,110.45510018067732,42.957409227263014,69.19565690652385,62.081077263698816,1.6290814568333585,11.930282481532917
-0.24072366457294303,-0.22646725997378048,0,False,cl4xo85or004c356p6xlu1xiv,12,125.50410974395824,121.09455226794928,4.7719181415050995,3.8022007018258774,96.48652344133993,3.9406546802750833,0.1803979703503303,7.62509080866237
-0.25217418603198327,0.22150807124835348,1,False,cl4xofodp004k356p4ls3874k,12,283.6699285087686,187.30041819217223,28.368429406616517,10.000506418056792,66.02759029721494,15.145950916943605,2.1064706366307915,26.598345357132683
-0.23916417410540824,-0.13794251579096023,0,False,cl4xolkrv004o356pdssw4a9x,12,150.1515305047177,135.89331640763632,8.517360921757577,5.672510225588387,90.50411670853173,6.267681992695085,0.5630053375928001,12.63990767371686
0.04480880919465724,0.35772070188409677,1,False,cl4xoz7d8004s356p2671ry5d,12,315.68179368251094,228.3514488261785,139.25029879857618,44.11096920547267,72.33595772578423,60.98069423880631,3.2267486832017305,24.046253094031535
0.2279297052115492,0.11616683590908183,2,False,cl4xp3k1m004w356pbbhp4waa,12,231.25404517448132,189.17268876821785,160.83301804559918,69.548196626896,81.80297500330727,85.01915318371267,1.3079763223128686,8.755790875192906
0.38500232950758395,-0.12072968161806083,2,False,cl4xp6vn60050356pcfrqtng8,12,155.99311318321045,138.10372184810396,151.80069698753948,97.31243507477984,88.5319351796667,109.91788994253204,0.3281397363908892,3.2552083333333335
-0.29228386518917865,0.13488624050684905,1,False,cl4xp7oly0054356p5fg4w2xx,12,291.36732957323585,109.81236970948196,53.12258164430209,18.23216821258253,37.6886351226555,48.37577204174943,2.973246952457959,13.0565069161669
0.22239681833024527,0.237582383692847,2,False,cl4xp8jda0058356pwn2pcg0j,12,274.4115445339687,217.94703249692597,179.895728826518,65.5569098348372,79.42341961853826,82.5410315366672,1.4937780987121392,8.895576169799838
-0.04007003329611347,-0.02745979203613441,0,False,cl4xpa7pg005c356pztg5hyw8,12,188.3683035694998,183.77998222564625,51.1198132243332,27.138224560944877,97.5641754706568,27.815767857441603,0.1808167047139307,2.761821969646303
0.31440106092442144,0.03673378598702309,2,False,cl4xph5b6005k356p62e4rows,12,205.06231051583308,172.74518422383943,170.3406503661212,83.0677514252279,84.24033835827748,98.60804579385407,0.9430466886191065,5.318808293494393
0.09614240716208,0.2333540527491027,1,False,cl4xpiirs005o356p8pygyzbb,12,280.8664134636705,215.7138115010717,138.01874998427647,49.14035405024635,76.80299286798626,63.982342634370816,1.0011706738939206,9.31897159443735
0.36730489869362726,0.030134501347264253,2,False,cl4xpkeb2005w356pxgdkz2we,12,202.81436456991597,181.42632781506495,178.50247912106886,88.01273987648636,89.45437775070516,98.38840992417788,0.2833983768518028,5.04675737726399
0.1377907053466625,0.11265754952178625,2,False,cl4xpmmqo0060356pkbdih3ba,12,233.00239145904183,184.63545673473644,135.56274216612672,58.18083725117325,79.24187197331511,73.42183595910731,1.3438842387600252,9.369805136036303
-0.12532563036048328,-0.2868599345956054,0,False,cl4xpr1fe0068356pz3acw28g,12,97.95871112571903,73.1236046835378,32.91759968674623,33.603545114533176,74.64737320777103,45.0163799079737,0.553506725064436,6.252280307584425
0.1602062290466889,0.4841349723892854,1,False,cl4xps2hh006c356pwiuxuijz,12,395.8249328025085,188.3621329624081,266.2403280456906,67.26214191730251,47.587232979178914,141.34493162637142,6.580523981876193,24.86272203512205
0.17262426953715082,0.2934345031212092,1,False,cl4xpti8r006g356ppo8hcdd6,12,292.99639559889584,235.18760011277055,166.6701003588662,56.884693075553415,80.26979295497411,70.86687405243696,1.455940774207315,11.7837878036396
0.05646677510951803,0.016038332021890422,2,False,cl4xpvshy006l356ph50o12ix,12,202.04754775328936,161.85428214891337,99.14526258839253,49.070262762829515,80.10702626618658,61.25587860392494,0.9589160550535882,8.693941154186016
0.02475149376681063,0.07537242546816136,1,False,cl4xpxf0e006p356ptntvqy63,12,234.41735427011335,121.84434529928669,132.567287187322,56.5518229655335,51.97752772130021,108.80052485135565,2.373240668558322,14.41323701184205
-0.24764355584116682,0.19036002436405414,1,False,cl4xq0iwp006x356phuieqnqz,12,278.57482241056704,175.85956210886204,32.47306731435003,11.656856507473895,63.12830448463072,18.465340709905945,2.46543305095115,15.889672046070451
-0.06011100114375867,0.24374958713506112,1,False,cl4xqbsd60071356pvj4abzy6,12,279.6266349335845,217.33682106277857,80.87810032009179,28.92360391180244,77.72393395729247,37.21325264839953,1.7219402656988079,18.00110986419207
0.20284968167837203,0.3753029454868567,1,False,cl4xqgpdb0075356p7ksftdui,12,312.18909458495796,236.7780235725036,198.50939146842052,63.58626707711563,75.8444249589467,83.8377601406218,2.0659042452670957,35.62231554469088
0.13629228020698148,0.24266221360319185,1,False,cl4xqif3o0079356piktc0bfe,12,275.99324607129427,218.2769575379856,150.0515831290201,54.36784604876126,79.08778951844371,68.74366622180327,1.7326897108845307,11.895141661513668
-0.25015237599903317,0.14207120174323212,1,False,cl4xqonng007d356p998g0njq,12,255.73043347825543,161.73697667290986,32.60047374832533,12.74798361106963,63.24510324136381,20.15647529646555,2.3045274301432817,21.09046546589153
0.011233266747904924,-0.17847541028497335,0,False,cl4xqw4iv007l356pqkegr1x7,12,139.83213640212216,128.78676608985333,59.042656393932745,42.22395360115279,92.10097864735106,45.84528223399851,0.42016429854045234,3.582195313706944
0.04541930508388303,0.09891100065664327,1,False,cl4xqxqox007p356pz58ikr3y,12,254.40025601509868,121.60479205129492,150.57832352580505,59.18953301559108,47.800577702279384,123.82597838931268,2.3095178763642275,7.1363680720206775
-0.19981245918466828,-0.026843868668042392,0,False,cl4xqz5v0007t356psqbu5z01,12,192.4336646638884,125.85127415849227,40.276879779261535,20.930266982968178,65.39982200012075,32.003553439227304,1.611833743596479,10.357220097856358
0.10668548021021429,0.33856252457788427,1,False,cl4xr10a3007x356p0in786bu,12,314.76786824510174,239.56919750126957,152.90495375537853,48.57705286370441,76.1098007992109,63.824963872731686,1.8728474530232448,11.003933373730684
-0.21268991544484173,-0.007703878619447269,0,False,cl4xr3j3p0081356pd7l9ak7g,12,200.34457140748137,137.8633360395038,33.654583449391104,16.7983505682023,68.81311286398831,24.41155452654041,1.3605658410316406,9.906868238293375
0.3021176670379714,0.17685468252914666,2,False,cl4xr59d90085356pndhb1zxo,12,246.22570973481507,208.1326868542946,190.0766823457928,77.19611512157087,84.52922608222082,91.32476268797602,1.1778978598814984,14.424577982212016
0.17563292210773285,-0.16739499088812304,2,False,cl4xr7o9d0089356p6l2ngerm,12,142.92603472066935,131.03619370248674,95.08836164050014,66.52976962968165,91.68112300784124,72.56648636818241,0.2994909833349544,3.207345600501073
-0.2290005067555822,0.10965034665509144,1,False,cl4xr91xf008h356p7058b3u5,12,246.15350974226115,158.63113287786027,36.39315686807147,14.78474018354542,64.44398580542583,22.942001489766053,1.9509000712944011,14.46759259259262
-0.08968406461895329,0.36210077796423923,1,False,cl4xrbyhf008l356pthttyb06,12,338.90478396496064,211.28590353198564,102.91433023035668,30.36673871236854,62.34373591900387,48.70856432444246,3.276088845863875,22.875272425986623
0.37230425310731174,0.09994923886927343,2,False,cl4xrfc2x008p356p0tj63mlg,12,225.83949694368908,186.47868070765452,202.23453010838404,89.54790142789297,82.5713319553449,108.44914246547584,0.6393506027255242,8.499734399744314
0.2258793878980483,0.04763731228416329,2,False,cl4xriir6008x356p5lxr2psv,12,223.6524590443901,113.4752390830036,190.4120987781795,85.13749394563415,50.73730893362601,167.80057069445698,1.6970122092807354,12.002707976016122
-0.21860150876313628,-0.24358659656168047,0,False,cl4xrkfgn0091356pikphtzc3,12,115.93048763767644,92.69045831655431,17.948766090866474,15.482351930548832,79.95347919715876,19.364200390042587,0.5651632180526182,5.553554094185505
-0.26947522226644216,0.14462517128025532,1,False,cl4xrt0tp0095356pbvmy073k,12,253.00367667998515,161.5128946494369,26.153279735574177,10.337114495238929,63.83816107689554,16.19268838710356,2.8050350455104054,22.599102071489273
0.486487167628612,0.410291440972818,2,False,cl4xrwk1j0099356pbjf2bckc,12,312.41798009858263,275.21254983236895,288.69897791808586,92.4079266586986,88.09113667066357,104.90036813144292,1.9801276325511055,11.971635404423532
-0.2278311595255077,0.2336741325269146,1,False,cl4xs1p1o009d356pgsov5qh2,12,315.3347156942532,168.24599294900457,54.511790008589735,17.286961217883814,53.35473215455762,32.40005247858253,2.3908081594870807,12.085227706540984
-0.21830675822339313,0.17561468771178002,1,False,cl4xs3d2u009h356p2upakea2,12,305.089298092188,112.9660192671458,85.79413546714923,28.120991461727723,37.02719825754463,75.94685200357499,3.8999066242801734,13.914484998315563
0.24598877324000445,-0.00726667501133621,2,False,cl4xs8e39009q356p7vp0098s,12,194.2015498233722,156.77242747230528,147.8249811094987,76.11936220073765,80.72666135511844,94.29271683352152,0.6190120973672688,5.248865721548535
-0.2862416415153611,-0.21685117180735847,0,False,cl4xs92x9009u356pmgtmo629,12,125.53266103145286,90.36040412978454,10.208333333333334,8.132013811748626,71.98158900427059,11.297352453925631,0.402010763356407,5.363522576100616
-0.06352589842648754,-0.017040481665902774,0,False,cl4xsbtag00a7356p6yo2s3xf,12,204.13786342943257,102.9423165611488,94.25121639803405,46.17037467457148,50.42784069146214,91.55731048858595,1.725255114310411,6.159355601101868
0.10566455110615691,0.05610786357890635,2,False,cl4z3u9x8000j356ptlt2kwnq,12,216.97426994848675,152.08113869131589,130.06410065977468,59.94448129294503,70.09178495100937,85.52283457304333,1.665933213870841,10.48900462962976
-0.0003225529759064427,-0.19193960839399835,0,False,cl4wez06n000l356hmx66narq,13,116.14454551521295,98.49095499409756,58.16369347893509,50.07871288395256,84.80032752050067,59.05485786224812,0.5127316778766055,43.91157433560883
0.30821534039417164,0.048258983457554416,2,False,cl4wez7890016356hdkmlwvuy,13,188.7525259260369,132.42571403458854,179.8279573510831,95.27181502278232,70.1583798070495,135.79534659266665,1.8468933514871517,51.24265262854382
-0.08179258067091433,-0.24592334431861454,0,False,cl4wezdga001k356h50cpk5jb,13,107.12475744803298,97.57629238112555,36.800935782313395,34.3533433904537,91.08659352480734,37.715038032570185,0.2920340608126882,30.575092889768186
0.18152632134409485,0.1435557945489308,2,False,cl4wezj880023356h4fno9e6j,13,209.57265117518804,155.2585861719191,158.32057830570955,75.54448417668996,74.08341942581707,101.97218859793036,1.6153931285387149,81.1346926667243
0.32215700441831563,0.22712318042985236,2,False,cl4weztbe0032356hy99s7x7l,13,244.18225791058293,159.1916774323235,232.35882998228135,95.15794962767885,65.1937936828391,145.96166943530267,2.561833861089525,72.32711145459434
0.3299585662042862,-0.12621957403194464,2,False,cl4wf08be0043356h59jlarps,13,134.61217296179996,125.14419858932632,127.29138504733496,94.56157065636071,92.9664798033084,101.7157698736438,0.3353445198237867,50.38794782195608
0.32227191293235724,-0.1734997826005286,2,False,cl4xlxu2n000f356p44vxccs1,13,139.05739208940932,106.11619850182797,133.29902843398864,95.85900212214663,76.31108055988763,125.61609849950706,0.3595258638249572,3.6390993421907574
0.21840986671341667,0.09287836473601435,2,False,cl4xmb25y000n356pqvwcm5hf,13,216.0383804760693,167.8773737210629,158.85226007379944,73.52964770599898,77.70719876307291,94.62398449104931,1.6729145683113915,25.841071630572195
-0.20487443981000797,-0.18753424011488012,0,False,cl4xmczp4000r356p5kgem2ty,13,133.77462207566631,108.95660411885795,21.360324037078335,15.967396286118,81.4478878192826,19.60443261775753,0.6935973128106387,9.150108970395223
0.40325218669002594,-0.1211634794380525,2,False,cl4xmn1pr0014356po774hc34,13,154.05680442958038,147.04525617817103,150.1267009905067,97.44892576889056,95.44872537284496,102.09557580599672,0.1466186080995848,7.716049382716032
0.2628905668228152,-0.02905197787183761,2,False,cl4xmtqri001g356puyk4hg02,13,184.87007282721905,154.10460648501297,145.1795846720728,78.53060392730993,83.3583305985065,94.2084652649185,0.7889277475396297,5.524508531574798
0.40265478388074816,-0.09295554095652761,2,False,cl4xn0wfj001s356p4pw01850,13,164.3514154553541,157.7369720116626,156.39332638801469,95.15788224561946,95.97542654234805,99.14817331250116,0.1583878853412215,2.8863917112425863
